Order ID,Order Date,Unit Cost,Price,Order Qty,Channel,Promotion_name,Product_Name,Manufacturer_ID,Product Sub Category,Product Category_Name,Region,City,Country_Name,Order Date (Year),Order Date (Quarter),Order Date (Month Index),Order Date (Month),Price After Discount
14203,4/13/2019,71,129.99,120,Store,North America Holiday Promotion,Contoso Bluetooth Active Headphones L15 Red,1,Cell phones Accessories,Cell phones,North America,New York,United States,2019,Qtr2,4,Apr,129.99
15041,5/14/2019,7,49.99,26,Store,North America Holiday Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Greeley,United States,2019,Qtr2,5,May,3.4993
15138,12/26/2018,7,9.99,24,Store,North America Back-to-School Promotion,Contoso Single-line phones E10 Black,1,Home & Office Phones,Cell phones,North America,Framingham,United States,2018,Qtr4,12,Dec,9.99
15289,12/5/2016,2,4.06,120,Store,North America Back-to-School Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Black,1,Cell phones Accessories,Cell phones,North America,Marshall,United States,2016,Qtr4,12,Dec,4.06
15504,2/2/2019,2,4.74,480,Store,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,1,Cell phones Accessories,Cell phones,North America,Rochester,United States,2019,Qtr1,2,Feb,4.74
15842,12/15/2018,9,9.99,480,Store,North America Back-to-School Promotion,Headphone Adapter for Contoso Phone E130 Silver,1,Cell phones Accessories,Cell phones,North America,Oregon,United States,2018,Qtr4,12,Dec,9.99
15934,5/5/2017,3,4.06,120,Store,North America Holiday Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Silver,1,Cell phones Accessories,Cell phones,North America,Boulder,United States,2017,Qtr2,5,May,4.06
16742,3/1/2017,296,673,24,Store,North America Back-to-School Promotion,Contoso SLR Camera X144 Gold,1,Digital SLR Cameras,Cameras and camcorders,North America,Darien,United States,2017,Qtr1,3,Mar,673
16901,2/27/2017,4,4.74,120,Store,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,1,Cell phones Accessories,Cell phones,North America,Beaumont,United States,2017,Qtr1,2,Feb,4.74
16921,1/23/2019,8,49.96,24,Store,North America Back-to-School Promotion,Contoso Carrying Case E312 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Sebring,United States,2019,Qtr1,1,Jan,3.4972
17056,1/26/2018,1,4.74,240,Store,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,1,Cell phones Accessories,Cell phones,North America,Jacksonville,United States,2018,Qtr1,1,Jan,0.3318
17517,5/2/2017,20,24.99,120,Store,North America Holiday Promotion,Cigarette Lighter Adapter for Contoso Phones E110 Black,1,Cell phones Accessories,Cell phones,North America,Thornton,United States,2017,Qtr2,5,May,24.99
17654,4/14/2019,3,14.99,520,Store,North America Holiday Promotion,Contoso Rubberized Skin BlackBerry E100 Black,1,Cell phones Accessories,Cell phones,North America,Bangor,United States,2019,Qtr2,4,Apr,1.0493
17931,5/1/2019,5,12.99,26,Store,North America Holiday Promotion,Contoso Dual Handset Cordless Phone System  E20 Black,1,Home & Office Phones,Cell phones,North America,New Bedford,United States,2019,Qtr2,5,May,12.99
18103,2/8/2019,7,16,24,Store,North America Back-to-School Promotion,Contoso Phone with Memory Dialing-2 lines E90 Grey,1,Home & Office Phones,Cell phones,North America,Menasha,United States,2019,Qtr1,2,Feb,16
18255,12/9/2018,42,69.99,24,Store,North America Back-to-School Promotion,Contoso Rechargeable Battery Pack E310 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Boston,United States,2018,Qtr4,12,Dec,69.99
18269,4/6/2019,38,49.96,26,Store,North America Holiday Promotion,Contoso Carrying Case E312 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Orange,United States,2019,Qtr2,4,Apr,49.96
18456,4/30/2019,6,16,26,Store,North America Holiday Promotion,Contoso Phone for MSN E200 Black,1,Home & Office Phones,Cell phones,North America,Round Rock,United States,2019,Qtr2,4,Apr,16
18675,5/26/2019,4,4.06,520,Store,North America Holiday Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Silver,1,Cell phones Accessories,Cell phones,North America,Sunnyside,United States,2019,Qtr2,5,May,4.06
18892,12/10/2017,2,2.94,240,Store,North America Back-to-School Promotion,Reusable Phone Screen Protector E120,1,Cell phones Accessories,Cell phones,North America,Milwaukee,United States,2017,Qtr4,12,Dec,2.94
18986,4/26/2018,1178,2295,26,Store,North America Holiday Promotion,Contoso Projector 1080p X980 Black,1,Projectors & Screens,Computers,North America,Fond du Lac,United States,2018,Qtr2,4,Apr,2295
20285,1/5/2017,1,4.74,120,Store,North America Back-to-School Promotion,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,1,Cell phones Accessories,Cell phones,North America,Miami,United States,2017,Qtr1,1,Jan,0.3318
20893,4/21/2019,4,4.06,520,Store,North America Holiday Promotion,Contoso Original K1m Li-Ion Standard Battery E170 Silver,1,Cell phones Accessories,Cell phones,North America,Hackensack,United States,2019,Qtr2,4,Apr,4.06
20923,1/8/2019,2,3.35,480,Store,North America Back-to-School Promotion,Contoso In-Line Coupler E180 White,1,Cell phones Accessories,Cell phones,North America,Bridgeport,United States,2019,Qtr1,1,Jan,3.35
21230,5/8/2019,8,14.19,26,Store,North America Holiday Promotion,Contoso Phone with Memory Dialing-single line E88 White,1,Home & Office Phones,Cell phones,North America,Holyoke,United States,2019,Qtr2,5,May,14.19
21287,2/8/2019,197,304,24,Store,North America Back-to-School Promotion,#N/A,1,Digital SLR Cameras,Cameras and camcorders,North America,Redmond,United States,2019,Qtr1,2,Feb,304
22015,1/23/2019,2,14.19,24,Store,North America Back-to-School Promotion,Contoso Phone with Memory Dialing-single line E88 Black,1,Home & Office Phones,Cell phones,North America,Provincetown,United States,2019,Qtr1,1,Jan,0.9933
22047,5/23/2018,17,26.99,26,Store,North America Holiday Promotion,Contoso Phone System Accessory Handset with Charger M308 Grey,1,Home & Office Phones,Cell phones,North America,La Porte,United States,2018,Qtr2,5,May,26.99
22253,2/5/2018,1,9.99,240,Store,North America Back-to-School Promotion,Contoso Touch Stylus Pen E150 Silver,1,Cell phones Accessories,Cell phones,North America,Queens,United States,2018,Qtr1,2,Feb,0.6993
29,4/22/2019,8,366.55,6,Store,North America Holiday Promotion,Contoso Macro Zoom Lens X300 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Kennewick,United States,2019,Qtr2,4,Apr,25.6585
841,12/16/2016,31,77.68,6,Store,North America Back-to-School Promotion,Contoso 4GB Flash MP3 Player E401 White,1,MP4&MP3,Audio,North America,Queens,United States,2016,Qtr4,12,Dec,77.68
1251,5/16/2017,15,16,6,Store,North America Holiday Promotion,Contoso Phone for MSN E200 White,1,Home & Office Phones,Cell phones,North America,Grand Junction,United States,2017,Qtr2,5,May,16
1257,1/11/2017,203,299,6,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 White,1,Home Theater System,TV and Video,North America,Bridgeport,United States,2017,Qtr1,1,Jan,299
1345,1/17/2017,13,49.96,6,Store,North America Back-to-School Promotion,Contoso Carrying Case E312 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Back River,United States,2017,Qtr1,1,Jan,2.498
1372,12/3/2016,239,299,6,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 Black,1,Home Theater System,TV and Video,North America,Houston,United States,2016,Qtr4,12,Dec,299
1815,2/22/2017,20,28,6,Store,North America Back-to-School Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Milwaukee,United States,2017,Qtr1,2,Feb,28
2038,4/11/2017,7,19.99,6,Store,North America Holiday Promotion,Contoso General Carrying Case E304 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Boulder,United States,2017,Qtr2,4,Apr,19.99
2059,5/6/2019,58,259.99,6,Store,North America Holiday Promotion,Contoso DVD 14-Inch Player Portable L100 Silver,1,Movie DVD,"Music, Movies and Audio Books",North America,Paterson,United States,2019,Qtr2,5,May,18.1993
2311,2/20/2017,83,109,6,Store,North America Back-to-School Promotion,Contoso Screen 80in E080 White,1,Projectors & Screens,Computers,North America,Boston,United States,2017,Qtr1,2,Feb,109
2584,1/2/2017,14,59.99,6,Store,North America Back-to-School Promotion,Contoso 4G MP3 Player E400 Green,1,MP4&MP3,Audio,North America,Snoqualmie,United States,2017,Qtr1,1,Jan,4.1993
2745,12/14/2016,41,59.99,6,Store,North America Back-to-School Promotion,Contoso Travel Charger for S-Series Battery E302 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Howard,United States,2016,Qtr4,12,Dec,59.99
2766,2/8/2017,4,9.99,6,Store,North America Back-to-School Promotion,Contoso Single-line phones E10 White,1,Home & Office Phones,Cell phones,North America,Worcester,United States,2017,Qtr1,2,Feb,9.99
2800,1/3/2017,44,49.96,6,Store,North America Back-to-School Promotion,Contoso Carrying Case E312 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Oregon,United States,2017,Qtr1,1,Jan,49.96
2808,1/23/2017,68,199,6,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1220 Brown,1,Home Theater System,TV and Video,North America,Bangor,United States,2017,Qtr1,1,Jan,9.95
2951,12/16/2016,17,28,6,Store,North America Back-to-School Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Spring,United States,2016,Qtr4,12,Dec,28
3283,4/28/2017,17,16.99,6,Store,North America Holiday Promotion,Contoso 3 Handset Cordless Phone System E30 White,1,Home & Office Phones,Cell phones,North America,Minden,United States,2017,Qtr2,4,Apr,16.99
3544,5/8/2017,14,28,6,Store,North America Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,New Brunswick,United States,2017,Qtr2,5,May,28
3705,4/24/2017,51,49.99,6,Store,North America Holiday Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Atlantic City,United States,2017,Qtr2,4,Apr,49.99
3719,12/26/2018,4,46.99,6,Store,North America Back-to-School Promotion,Contoso In front of Centrex L15 Black,1,Home & Office Phones,Cell phones,North America,Granger,United States,2018,Qtr4,12,Dec,3.2893
3951,1/2/2017,1,9.99,6,Store,North America Back-to-School Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,1,Movie DVD,"Music, Movies and Audio Books",North America,Vineland,United States,2017,Qtr1,1,Jan,0.6993
3953,5/18/2017,2,6.95,6,Store,North America Holiday Promotion,Contoso Lens Cap Keeper E314 Yellow,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Spring,United States,2017,Qtr2,5,May,0.3475
4815,12/31/2016,49,59.99,6,Store,North America Back-to-School Promotion,Contoso Travel Charger for S-Series Battery E302 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Baltimore,United States,2016,Qtr4,12,Dec,59.99
4817,1/13/2017,6,9.99,6,Store,North America Back-to-School Promotion,Contoso DVD 38 DVD Storage Binder E25 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Aurora,United States,2017,Qtr1,1,Jan,9.99
5177,5/7/2019,867,2295,6,Store,North America Holiday Promotion,Contoso Projector 1080p X980 Black,1,Projectors & Screens,Computers,North America,Oswego,United States,2019,Qtr2,5,May,2295
5199,1/24/2017,13,12.99,6,Store,North America Back-to-School Promotion,Contoso Dual Handset Cordless Phone System  E20 Black,1,Home & Office Phones,Cell phones,North America,Cle Elum,United States,2017,Qtr1,1,Jan,12.99
5223,4/26/2017,2,14.52,6,Store,North America Holiday Promotion,Contoso 1G MP3 Player E100 White,1,MP4&MP3,Audio,North America,Sedalia,United States,2017,Qtr2,4,Apr,1.0164
5325,5/26/2017,10,16.99,6,Store,North America Holiday Promotion,Contoso 3 Handset Cordless Phone System E30 White,1,Home & Office Phones,Cell phones,North America,Elmira,United States,2017,Qtr2,5,May,16.99
5388,4/16/2017,260,299,6,Store,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel E1200 Black,1,Home Theater System,TV and Video,North America,Somerville,United States,2017,Qtr2,4,Apr,299
5732,2/7/2019,27,42.99,6,Store,North America Back-to-School Promotion,Contoso Centrex Phone System L10 White,1,Home & Office Phones,Cell phones,North America,New Brunswick,United States,2019,Qtr1,2,Feb,42.99
6369,1/4/2017,2,19.99,6,Store,North America Back-to-School Promotion,Contoso General Carrying Case E304 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Midland,United States,2017,Qtr1,1,Jan,1.3993
6641,4/3/2017,18,59.99,6,Store,North America Holiday Promotion,Contoso Travel Charger for S-Series Battery E302 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Miami,United States,2017,Qtr2,4,Apr,2.9995
6717,4/4/2019,13,22.89,6,Store,North America Holiday Promotion,Contoso DVD 60 DVD Storage Binder L20 Silver,1,Movie DVD,"Music, Movies and Audio Books",North America,Racine,United States,2019,Qtr2,4,Apr,22.89
6761,2/5/2017,56,77.99,6,Store,North America Back-to-School Promotion,Contoso Genuine Leather Grip Belt E322 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Annapolis,United States,2017,Qtr1,2,Feb,77.99
6769,5/31/2017,19,21.57,6,Store,North America Holiday Promotion,Contoso 2G MP3 Player E200 Black,1,MP4&MP3,Audio,North America,New Bedford,United States,2017,Qtr2,5,May,21.57
6818,1/26/2017,1,6.95,6,Store,North America Back-to-School Promotion,Contoso Lens Cap Keeper E314 Yellow,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Jacksonville,United States,2017,Qtr1,1,Jan,0.4865
7260,1/3/2017,73,199,6,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1220 White,1,Home Theater System,TV and Video,North America,Trenton,United States,2017,Qtr1,1,Jan,199
7335,4/19/2019,478,2295,6,Store,North America Holiday Promotion,Contoso Projector 1080p X980 White,1,Projectors & Screens,Computers,North America,Morristown,United States,2019,Qtr2,4,Apr,160.65
7924,1/6/2017,50,49.96,6,Store,North America Back-to-School Promotion,Contoso Carrying Case E312 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Granger,United States,2017,Qtr1,1,Jan,49.96
8261,5/8/2017,12,21.57,6,Store,North America Holiday Promotion,Contoso 2G MP3 Player E200 Black,1,MP4&MP3,Audio,North America,Litchfield County,United States,2017,Qtr2,5,May,21.57
8732,5/1/2017,17,36.99,6,Store,North America Holiday Promotion,Contoso Multi-Use Terminal Cable E308 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Racine,United States,2017,Qtr2,5,May,36.99
8797,3/1/2017,24,24.99,6,Store,North America Back-to-School Promotion,Contoso Mini Battery Charger Kit E320 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Castle Rock,United States,2017,Qtr1,3,Mar,24.99
8897,5/7/2017,22,24.99,6,Store,North America Holiday Promotion,Contoso Mini Battery Charger Kit E320 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Waukesha,United States,2017,Qtr2,5,May,24.99
8922,2/24/2017,2,12.99,6,Store,North America Back-to-School Promotion,Contoso Dual Handset Cordless Phone System E20 White,1,Home & Office Phones,Cell phones,North America,Round Rock,United States,2017,Qtr1,2,Feb,0.9093
8983,5/10/2017,11,14.52,6,Store,North America Holiday Promotion,Contoso 1G MP3 Player E100 White,1,MP4&MP3,Audio,North America,Newark,United States,2017,Qtr2,5,May,14.52
9251,5/24/2017,11,28,6,Store,North America Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Newark,United States,2017,Qtr2,5,May,28
9356,1/7/2019,30,46.99,6,Store,North America Back-to-School Promotion,Contoso In front of Centrex L15 White,1,Home & Office Phones,Cell phones,North America,Worcester,United States,2019,Qtr1,1,Jan,46.99
9431,4/16/2019,29,46.99,6,Store,North America Holiday Promotion,Contoso In front of Centrex L15 Black,1,Home & Office Phones,Cell phones,North America,Seattle,United States,2019,Qtr2,4,Apr,46.99
9718,4/6/2017,14,28,6,Store,North America Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Somerville,United States,2017,Qtr2,4,Apr,28
9798,2/24/2017,7,49.99,6,Store,North America Back-to-School Promotion,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Toppenish,United States,2017,Qtr1,2,Feb,3.4993
9830,12/9/2016,14,12.99,6,Store,North America Back-to-School Promotion,Contoso DVD Movies E100 Yellow,1,Movie DVD,"Music, Movies and Audio Books",North America,Oswego,United States,2016,Qtr4,12,Dec,12.99
10372,5/1/2017,60,77.68,6,Store,North America Holiday Promotion,Contoso 4GB Flash MP3 Player E401 Blue,1,MP4&MP3,Audio,North America,Cheney,United States,2017,Qtr2,5,May,77.68
10398,4/28/2017,25,24.99,6,Store,North America Holiday Promotion,Contoso Mini Battery Charger Kit E320 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Humble,United States,2017,Qtr2,4,Apr,24.99
10501,12/4/2016,169,304,6,Store,North America Back-to-School Promotion,#N/A,1,Digital SLR Cameras,Cameras and camcorders,North America,New York,United States,2016,Qtr4,12,Dec,304
10964,2/13/2017,130,200,6,Store,North America Back-to-School Promotion,Contoso Touch Screen Phones  - LCD M12 Black,1,Touch Screen Phones,Cell phones,North America,Pasadena,United States,2017,Qtr1,2,Feb,200
12174,5/5/2017,86,322,6,Store,North America Holiday Promotion,Contoso SLR Camera M146 Orange,1,Digital SLR Cameras,Cameras and camcorders,North America,Waukesha,United States,2017,Qtr2,5,May,16.1
12275,1/23/2017,17,19.99,6,Store,North America Back-to-School Promotion,Contoso General Carrying Case E304 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Orange,United States,2017,Qtr1,1,Jan,19.99
12350,1/13/2017,2,9.99,6,Store,North America Back-to-School Promotion,Contoso Single-line phones E10 White,1,Home & Office Phones,Cell phones,North America,Albany,United States,2017,Qtr1,1,Jan,0.6993
12357,12/29/2016,8,49.96,6,Store,North America Back-to-School Promotion,Contoso Carrying Case E312 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Worcester,United States,2016,Qtr4,12,Dec,3.4972
12853,1/11/2017,6,24.99,6,Store,North America Back-to-School Promotion,Contoso Mini Battery Charger Kit E320 Red,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Provincetown,United States,2017,Qtr1,1,Jan,1.7493
13087,5/4/2019,11,46.99,6,Store,North America Holiday Promotion,Contoso In front of Centrex L15 White,1,Home & Office Phones,Cell phones,North America,Passaic,United States,2019,Qtr2,5,May,3.2893
13193,1/2/2017,266,299,6,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 Black,1,Home Theater System,TV and Video,North America,Spokane,United States,2017,Qtr1,1,Jan,299
13367,4/28/2019,180,637,6,Store,North America Holiday Promotion,Contoso SLR Camera X142 Black,1,Digital SLR Cameras,Cameras and camcorders,North America,Cape Canaveral,United States,2019,Qtr2,4,Apr,31.85
13696,12/14/2018,196,299.23,6,Store,North America Back-to-School Promotion,Contoso 8GB Clock & Radio MP3 Player X850 Green,1,MP4&MP3,Audio,North America,Georgetown,United States,2018,Qtr4,12,Dec,299.23
13714,4/7/2017,1,12.99,6,Store,North America Holiday Promotion,Contoso Dual Handset Cordless Phone System E20 White,1,Home & Office Phones,Cell phones,North America,Yakima,United States,2017,Qtr2,4,Apr,0.9093
14219,4/14/2017,48,59.99,6,Store,North America Holiday Promotion,Contoso Travel Charger for S-Series Battery E302 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Littleton,United States,2017,Qtr2,4,Apr,59.99
14279,5/21/2017,24,36.99,6,Store,North America Holiday Promotion,Contoso Multi-Use Terminal Cable E308 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Hackensack,United States,2017,Qtr2,5,May,36.99
14370,5/3/2019,129,299.23,6,Store,North America Holiday Promotion,Contoso 8GB Clock & Radio MP3 Player X850 Blue,1,MP4&MP3,Audio,North America,Fort Collins,United States,2019,Qtr2,5,May,299.23
14547,1/25/2017,124,299,6,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 Brown,1,Home Theater System,TV and Video,North America,New York,United States,2017,Qtr1,1,Jan,299
14677,5/1/2017,38,59.99,6,Store,North America Holiday Promotion,Contoso 4G MP3 Player E400 Orange,1,MP4&MP3,Audio,North America,Midland,United States,2017,Qtr2,5,May,59.99
14779,5/12/2017,22,77.99,6,Store,North America Holiday Promotion,Contoso Genuine Leather Grip Belt E322 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Brooklyn,United States,2017,Qtr2,5,May,3.8995
15107,12/19/2016,12,12.99,6,Store,North America Back-to-School Promotion,Contoso Dual Handset Cordless Phone System E20 White,1,Home & Office Phones,Cell phones,North America,Miami,United States,2016,Qtr4,12,Dec,12.99
15474,5/29/2017,54,109.99,6,Store,North America Holiday Promotion,Contoso DVD 7-Inch Player Portable E200 White,1,Movie DVD,"Music, Movies and Audio Books",North America,Oswego,United States,2017,Qtr2,5,May,109.99
15582,1/29/2019,4,42.99,6,Store,North America Back-to-School Promotion,Contoso Centrex Phone System L10 Grey,1,Home & Office Phones,Cell phones,North America,Anchorage,United States,2019,Qtr1,1,Jan,3.0093
15635,5/7/2017,31,299,6,Store,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel E1200 Silver,1,Home Theater System,TV and Video,North America,Hackensack,United States,2017,Qtr2,5,May,20.93
16835,3/1/2017,2,9.99,6,Store,North America Back-to-School Promotion,Contoso DVD 38 DVD Storage Binder E25 Red,1,Movie DVD,"Music, Movies and Audio Books",North America,Fort Lauderdale,United States,2017,Qtr1,3,Mar,0.6993
17586,2/9/2017,3,6.95,6,Store,North America Back-to-School Promotion,Contoso Lens Cap Keeper E314 Yellow,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Cape Canaveral,United States,2017,Qtr1,2,Feb,6.95
17684,4/14/2017,73,77.99,6,Store,North America Holiday Promotion,Contoso Genuine Leather Grip Belt E322 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Arlington,United States,2017,Qtr2,4,Apr,77.99
17976,4/18/2019,129,219,6,Store,North America Holiday Promotion,Contoso DVD Recorder L240 Gold,1,Movie DVD,"Music, Movies and Audio Books",North America,Sheboygan,United States,2019,Qtr2,4,Apr,219
18089,5/14/2017,7,49.96,6,Store,North America Holiday Promotion,Contoso Carrying Case E312 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Seattle,United States,2017,Qtr2,5,May,3.4972
18334,2/16/2017,56,59.99,6,Store,North America Back-to-School Promotion,Contoso 4G MP3 Player E400 Green,1,MP4&MP3,Audio,North America,Berthoud,United States,2017,Qtr1,2,Feb,59.99
18342,12/9/2016,46,77.99,6,Store,North America Back-to-School Promotion,Contoso Genuine Leather Grip Belt E322 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Waukesha,United States,2016,Qtr4,12,Dec,77.99
18360,4/3/2017,18,19.99,6,Store,North America Holiday Promotion,Contoso General Carrying Case E304 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Somerville,United States,2017,Qtr2,4,Apr,19.99
19594,5/19/2017,57,109,6,Store,North America Holiday Promotion,Contoso Screen 80in E080 Silver,1,Projectors & Screens,Computers,North America,Virginia Beach,United States,2017,Qtr2,5,May,109
19653,4/4/2017,10,9.99,6,Store,North America Holiday Promotion,Contoso DVD 38 DVD Storage Binder E25 Red,1,Movie DVD,"Music, Movies and Audio Books",North America,Fredericksburg,United States,2017,Qtr2,4,Apr,9.99
19854,5/29/2017,40,199,6,Store,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel E1220 White,1,Home Theater System,TV and Video,North America,Darien,United States,2017,Qtr2,5,May,13.93
20127,5/25/2017,12,19.99,6,Store,North America Holiday Promotion,Contoso General Carrying Case E304 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Stoughton,United States,2017,Qtr2,5,May,19.99
20192,6/1/2017,200,299,6,Store,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel E1200 Silver,1,Home Theater System,TV and Video,North America,Denver,United States,2017,Qtr2,6,Jun,299
20325,2/3/2017,186,314,6,Store,North America Back-to-School Promotion,Contoso SLR Camera M142 Black,1,Digital SLR Cameras,Cameras and camcorders,North America,Winchester,United States,2017,Qtr1,2,Feb,314
20684,2/1/2017,4,9.99,6,Store,North America Back-to-School Promotion,Contoso Single-line phones E10 Grey,1,Home & Office Phones,Cell phones,North America,Castle Rock,United States,2017,Qtr1,2,Feb,9.99
20967,12/2/2016,136,139,6,Store,North America Back-to-School Promotion,Contoso Screen 85in E085 White,1,Projectors & Screens,Computers,North America,Rochester,United States,2016,Qtr4,12,Dec,139
21304,12/24/2016,11,16.99,6,Store,North America Back-to-School Promotion,Contoso 3 Handset Cordless Phone System  E30 Black,1,Home & Office Phones,Cell phones,North America,Bar Harbor,United States,2016,Qtr4,12,Dec,16.99
21899,4/16/2017,101,299,6,Store,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel E1200 Brown,1,Home Theater System,TV and Video,North America,Waterbury,United States,2017,Qtr2,4,Apr,14.95
21971,12/14/2016,7,16.99,6,Store,North America Back-to-School Promotion,Contoso 3 Handset Cordless Phone System E30 Grey,1,Home & Office Phones,Cell phones,North America,Charlottesville,United States,2016,Qtr4,12,Dec,16.99
22004,4/6/2017,44,49.96,6,Store,North America Holiday Promotion,Contoso Carrying Case E312 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Syracuse,United States,2017,Qtr2,4,Apr,49.96
22120,5/14/2017,30,36.99,6,Store,North America Holiday Promotion,Contoso Multi-Use Terminal Cable E308 Silver,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Seattle,United States,2017,Qtr2,5,May,36.99
363,4/7/2017,6,25.5,6,Store,North America Holiday Promotion,Contoso Home/Office Laptop Power Adapter E300 White,1,Computers Accessories,Computers,North America,Bangor,United States,2017,Qtr2,4,Apr,1.785
368,12/4/2016,14,12.95,6,Store,North America Back-to-School Promotion,Contoso Mouse Lock Bundle E200 White,1,Computers Accessories,Computers,North America,East Orange,United States,2016,Qtr4,12,Dec,12.95
501,5/6/2017,4,15.6,6,Store,North America Holiday Promotion,Contoso Ultraportable Neoprene Sleeve E30 Yellow,1,Computers Accessories,Computers,North America,Greenville,United States,2017,Qtr2,5,May,0.78
733,12/31/2016,15,16.9,6,Store,North America Back-to-School Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,1,Computers Accessories,Computers,North America,Elmira,United States,2016,Qtr4,12,Dec,16.9
1575,4/10/2017,8,25.5,6,Store,North America Holiday Promotion,Contoso Home/Office Laptop Power Adapter E300 Black,1,Computers Accessories,Computers,North America,Buffalo,United States,2017,Qtr2,4,Apr,1.275
2402,5/7/2017,1,9.5,6,Store,North America Holiday Promotion,Contoso Power Inverter - DC to AC power inverter E900 Black,1,Computers Accessories,Computers,North America,Burlington,United States,2017,Qtr2,5,May,0.665
2551,2/21/2017,18,16.9,6,Store,North America Back-to-School Promotion,Contoso USB Data Link - direct connect adapter E600 Grey,1,Computers Accessories,Computers,North America,Houston,United States,2017,Qtr1,2,Feb,16.9
